Decade	Year of Release Date	Title	Genres	Poster Path	Number of Records	Revenue
1980	1988	Felix The Cat: The Movie	[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]	/zy94Ee7WPvu2crDg4oHsYA3R7o7.jpg	1	1,964,253
1980	1988	For Keeps	[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]	/h413LQAMIwYyyw8lJffMpDcyC5A.jpg	1	17,514,553
1980	1988	Framed	[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]	/nKp5XZAvXISu8bijM03peyfJ77U.jpg	1	5,839,164
1980	1988	Frantic	[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]	/wOaBEIhiEA832ifEQ4CNxVHrh1c.jpg	1	17,637,950
1980	1988	Friday the 13th Part VII: The New Blood	[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]	/mt5ijxnTC5a0sS1oPD58Gt9UT5N.jpg	1	19,170,001
1980	1988	Fright Night Part 2	[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]	/eAVhOq0laPRh54qRZpoWca0c9Tg.jpg	1	2,983,784
1980	1988	Halloween 4: The Return of Michael Myers	[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]	/oudmrV1WljSJMpgwq6K4VzbIMMK.jpg	1	17,768,757
1980	1988	Heathers	[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]	/38DHopfWHrWqYjphcBeAxOomled.jpg	1	1,108,462
1980	1988	Hellbound: Hellraiser II	[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]	/pa0NxJBrekjf85QPV4JvwmlnY3h.jpg	1	12,090,735
1980	1988	High Hopes	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]	/uvO3R1lxtYBQVWQff9y91OJEJvW.jpg	1	1,192,322
1980	1988	High Spirits	[{'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]	/mX85r9x5biMJGCtmgXWVbnQQdyK.jpg	1	7,399,763
1980	1988	Hot to Trot	[{'id': 35, 'name': 'Comedy'}]	/5HBBL9KNDcRDEdNjLZKqNyYbSOa.jpg	1	6,436,211
1980	1988	License to Drive	[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]	/fIEH2uWrR2KkFuYKnL56f0PQFrP.jpg	1	22,433,275
1980	1988	Mac and Me	[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]	/66xYOabd7uY5hcH11oyTDhqy136.jpg	1	5,935,269
1980	1988	Married to the Mob	[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]	/wQAJv7qukZSd7grUWmXf6vt4OXC.jpg	1	21,486,757
1980	1988	Midnight Crossing	[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]	/1kLvaVlGW3fMwWsAbj2rJYAdtHr.jpg	1	1,328,001
1980	1988	Midnight Run	[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]	/pVUfLM9z2H2rxB4Til8YvjUjnp.jpg	1	38,413,606
1980	1988	Mississippi Burning	[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]	/uSukdUQwx0l4rRuMXNqugR1tu4n.jpg	1	34,604,000
1980	1988	Monkey Shines	[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]	/ddcNlSKvfLzYzZ44NLTrF3gYNMS.jpg	1	5,344,577
1980	1988	Mr. North	[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]	/6BSwR3fh3fLU61LM0AgDjXqYJzW.jpg	1	1,221,366
1980	1988	My Stepmother is an Alien	[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]	/o9feh3DGHvNZ835cm2ajYHwZwiN.jpg	1	13,854,000
1980	1988	Night of the Demons	[{'id': 27, 'name': 'Horror'}]	/qWUVkyCZUSAMDLycjFoSMMhkDRu.jpg	1	3,109,904
1980	1988	No Retreat, No Surrender 2: Raging Thunder	[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]	/iNKter0SRMEt6AE2Kbg8kPAipND.jpg	1	108,154
1980	1988	Not of This Earth	[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]	/pk6YIPP5LxzMFt3mkbiiATzCTYM.jpg	1	107,352
1980	1988	Off Limits	[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]	/wkqAfTLDZe9OSDVoYir11S81lO5.jpg	1	7,242,035
1980	1988	Oliver & Company	[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]	/m54pXsIUy3IJoaGhk3RwKsZQPG8.jpg	1	74,151,346
1980	1988	Paperhouse	[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]	/oBMWThoPjXHDK0L7AqrpTZxzJzj.jpg	1	241
1980	1988	Permanent Record	[{'id': 18, 'name': 'Drama'}]	/a5DZoqNJ8O1Az0TMJFMyxo8PqyJ.jpg	1	1,893,139
1980	1988	Phantasm II	[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]	/nXTgWw0eWGvSPDblFdDe2tkLDNI.jpg	1	7,282,851
1980	1988	Police Academy 5: Assignment Miami Beach	[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]	/iwYu3FsGSNAaDgRC9i9Z7l1iVFm.jpg	1	19,510,371
1980	1988	Poltergeist III	[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]	/v9oUSTqPQggrSJVf3Ekk8Gq1Hd6.jpg	1	14,144,000
1980	1988	Powaqqatsi	[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]	/zu0UiW8K5bu8kKrXzJqFt4R7GkS.jpg	1	589,244
1980	1988	Prison	[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]	/7pmXErkYfaLvs2oLQamW0qPNj4r.jpg	1	354,704
1980	1988	Pumpkinhead	[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]	/hr2iS7hLHI0NBA9FG3sQKgxLjao.jpg	1	4,385,516
1980	1988	Punchline	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]	/v6mpXkB1mXAMqJFGfiTKV5C2LmF.jpg	1	21,032,267
1980	1988	Rain Man	[{'id': 18, 'name': 'Drama'}]	/A9XB6BmDlxqag4EFG4aM8R08B5t.jpg	1	412,800,000
1980	1988	Rambo III	[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]	/oCD41FfUs1OMCdPaf5EcJ6dxxMW.jpg	1	189,015,611
1980	1988	Red Heat	[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]	/tCBns5Uxpy82dvs0pztDtD2CeL8.jpg	1	34,994,648
1980	1988	Red Scorpion	[{'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]	/vAOaT9nyh1IMrXm0AkWgbbiSqad.jpg	1	4,192,440
1980	1988	Return of the Living Dead Part II	[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]	/xam4CgorXj7dWOIcyQy4XBCkxli.jpg	1	9,205,924
1980	1988	Rocket Gibraltar	[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]	/9WXHqB8zGJM4YKLbIiecmXzQxjI.jpg	1	187,349
1980	1988	Running on Empty	[{'id': 18, 'name': 'Drama'}]	/fZvB3qcj3r3uxqGgrPfTy8p8EKL.jpg	1	2,835,116
1980	1988	Salaam Bombay!	[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]	/emLobUPEA6gg019db9TAiZDNetP.jpg	1	2,080,046
1980	1988	Salome's Last Dance	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]	/pTa4OElppiowGDDIoLJePGIDZ4k.jpg	1	331,000
1980	1988	Salsa	[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]	/jAmA4xVZ22sQNc9F0GmTMOoMi3J.jpg	1	8,892,589
1980	1988	Satisfaction	[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}]	/5US5eeyO06EEPV3fai3v0UtqSVX.jpg	1	8
1980	1988	Scrooged	[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]	/9gUQPVt0QZYKUBrGGtknfrsRQ1c.jpg	1	60,328,000
1980	1988	Shoot to Kill	[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]	/qIuzEGChrlUyi2ZqFF5gX5vr693.jpg	1	29,300,000
1980	1988	Short Circuit 2	[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]	/18yjQQMK6mtB3L3os1kmT7MwXdf.jpg	1	21,630,088
1980	1988	Some Girls	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]	/gLqH3O45EtqKTdGNKEWbMrX5QNC.jpg	1	401,421
1980	1988	Stand and Deliver	[{'id': 18, 'name': 'Drama'}]	/rGG02Q77dDqm0nOKQfn2c49hZAK.jpg	1	13,994,920
1980	1988	Stealing Home	[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]	/3sLNWC6OZCSF1IJgqzxF4nLlYXa.jpg	1	7,467,504
1980	1988	Stormy Monday	[{'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]	/w0vMXPbyw1GvAy3TsMjAB7hhYVa.jpg	1	1,791,328
1980	1988	Sunset	[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]	/hQZtPZwcVMBNoT8hrNpOFNIPQv0.jpg	1	4,594,452
1980	1988	Sweet Hearts Dance	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]	/gFX9ggRoqPIDZqQSqtXWgJmoMQT.jpg	1	3,790,493
1980	1988	Talk Radio	[{'id': 18, 'name': 'Drama'}]	/tuEA94RjZhYWrnrkmzHQVFmzOIN.jpg	1	3,468,572
1980	1988	Tapeheads	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]	/4zpTlTAowEaKM7wzzRvOtzCPqee.jpg	1	343,786
1980	1988	The Adventures of Baron Munchausen	[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]	/75SlrEn0RCb2Ng18cCE82S00Hi5.jpg	1	8,083,123
1980	1988	The Bear	[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]	/1EgJJ7uIsMYZJ69T6KfQunuLLBk.jpg	1	138,241,022
1980	1988	The Blob	[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]	/hUZXLtqL0In7F6IXEQHapkqXa0G.jpg	1	8,247,943
1980	1988	The Boost	[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]	/hsI1tKyKbkLRQ12jddVvk51mutD.jpg	1	784,990
1980	1988	The Deceivers	[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]	/njpJTsyxBJubTE61ZrRiWUOH39E.jpg	1	346,297
1980	1988	The Great Outdoors	[{'id': 35, 'name': 'Comedy'}]	/eSruS487kYsjr7k3QJayktlIYyp.jpg	1	43,455,230
1980	1988	The In Crowd	[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]	/kcQpcG2wEn1cymI2G2SG6KxJCbe.jpg	1	124,880
1980	1988	The Lair of the White Worm	[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]	/sSNQFYOHkey0Yke2qR3y1Y7KX6e.jpg	1	1,189,315
1980	1988	The Land Before Time	[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]	/hkKSmDRnbKUBAyZszz9b4kcQhvt.jpg	1	84,460,846
1980	1988	The Last Temptation of Christ	[{'id': 18, 'name': 'Drama'}]	/dutPJWBeQgdfjRqeKojqmyIdXFd.jpg	1	8,373,585
1980	1988	The Naked Gun: From the Files of Police Squad!	[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]	/gajZQkZjVXPuLJUMoEk1eVeZz61.jpg	1	78,756,177
1980	1988	The New Adventures of Pippi Longstocking	[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]	/gpeTAzSW4RsxSKa4Zo2xvf9lQ9Q.jpg	1	3,569,939
1980	1988	The Presidio	[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]	/igG6ht20VRy48nXeTyoKf4lY6Pk.jpg	1	20,324,096
1980	1988	The Serpent and the Rainbow	[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]	/6FcK8I3IBBndBo8gfTx1apC8DYj.jpg	1	19,595,031
1980	1988	The Seventh Sign	[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 14, 'name': 'Fantasy'}]	/9wwLewNiWka1moftFwphXVWX5ng.jpg	1	18,875,011
1980	1988	The Unbearable Lightness of Being	[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]	/g1kPEwATsCI8DnGx6ViAhUVKQSI.jpg	1	10,006,806
1980	1988	They Live	[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]	/8N8BnBGwgsxXXwZ2q9eVFFIKFL1.jpg	1	13,008,928
1980	1988	Torch Song Trilogy	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]	/w3pr62tazOFUKV3yNULn0dDtE3E.jpg	1	4,865,997
1980	1988	Twins	[{'id': 35, 'name': 'Comedy'}]	/i0mKmkxhLQuYBR9JPjShMbse2k6.jpg	1	216,614,388
1980	1988	Two Moon Junction	[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]	/l06WvRHE9pTLp8QYknkKr74uWqJ.jpg	1	1,547,397
1980	1988	Vampire's Kiss	[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]	/pThT3QMiBC7ge8xePxXr8uruoJK.jpg	1	725,131
1980	1988	Vibes	[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]	/lILGnyPFTmzeCduCm8PZczZtK1g.jpg	1	1,883,811
1980	1988	Waxwork	[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]	/7FZoShrHzTcYW55779Iw4tlQ9MI.jpg	1	808,114
1980	1988	Who Framed Roger Rabbit	[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10751, 'name': 'Family'}]	/lYfRc57Kx9VgLZ48iulu0HKnM15.jpg	1	329,803,958
1980	1988	Willow	[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]	/uxB76XmAMEFeeaRqsPAVumn6rTE.jpg	1	57,269,863
1980	1988	Women on the Verge of a Nervous Breakdown	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]	/lOehCiqghODNrNBpI1JS76zl6Lx.jpg	1	7,179,298
1980	1988	Working Girl	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]	/nuI5dlPhKb0H1wyn85fIJirdwpX.jpg	1	103,173,635
1980	1988	Young Guns	[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]	/wkGbwWHIM23BkmMBm7GQHaCZan8.jpg	1	44,726,644
1980	1989	A Nightmare on Elm Street 5: The Dream Child	[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]	/vnorsG2pKAVqIMYsDJbKoOr4CsX.jpg	1	22,168,359
1980	1989	All Dogs Go to Heaven	[{'id': 18, 'name': 'Drama'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]	/fb6CRpryYQB5eqjohSnLbjHxJQK.jpg	1	27,100,027
1980	1989	Always	[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]	/qSU4UZrKsLOxsPlwNm034w4eDqr.jpg	1	74,134,790
1980	1989	An Innocent Man	[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]	/cCZD0e0Pfw1C5JzDt5av7lpV87.jpg	1	20,047,604
1980	1989	Back to the Future Part II	[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]	/k5dzvCQkXU2CAhLtlj9BHE7xmyK.jpg	1	332,000,000
1980	1989	Batman	[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]	/kBf3g9crrADGMc2AMAMlLBgSm2h.jpg	1	411,348,924
1980	1989	Bill & Ted's Excellent Adventure	[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]	/b2yKJ1STPklVSRtso2Tg4TPXK7u.jpg	1	40,485,039
1980	1989	Black Rain	*	*	2	45,892,212
1980	1989	Blaze	[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]	/kIoO8kipjZg76DjjuHVyMV3s5n6.jpg	1	19,131,000
1980	1989	Blind Fury	[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]	/h9XOhNLwQsnIEL9XyIoDjE6TVll.jpg	1	2,692,037
1980	1989	Born on the Fourth of July	[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]	/iAUSzQNpxf9fX1EvhNbeguo6aVA.jpg	1	161,001,698
1980	1989	Casualties of War	[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]	/vwIkjKYMrlewvxjLICR4v4cfGPN.jpg	1	18,671,317
1980	1989	Cheetah	[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]	/jPRgQpMWo5VI0uPfcw1Urdt2g19.jpg	1	8,153,677
1980	1989	Communion	[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]	/wfbasvm4cgbNuctLMW9u2kox3Os.jpg	1	1,919,653
1980	1989	Cousins	[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]	/dbgQIHLrB8rBWD9jpNDgVAGiHGU.jpg	1	22,030,000
1980	1989	Crimes and Misdemeanors	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]	/8I7Dzaah4FD6PTUjwIFm4H6Md0U.jpg	1	18,254,702
1980	1989	Cyborg	[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]	/nOspcG8HP6KPdMvzezavRbzYCEw.jpg	1	10,166,459
1980	1989	Dad	[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]	/981x2imjzvyo3wqawWX2liXuPfS.jpg	1	19,738,015
1980	1989	Dead Bang	[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]	/r0Y2xGr9mJFhg5e6PRDQyW1Xm33.jpg	1	8,125,592
1980	1989	Dead Calm	[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]	/oA0rhf1ItxjMobrzjZG24uKAylU.jpg	1	7,825,000
1980	1989	Dead Poets Society	[{'id': 18, 'name': 'Drama'}]	/3Ri2GReavqSHqWemlP6HYn8i2P9.jpg	1	235,860,116
1980	1989	DeepStar Six	[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]	/viZMUggxaCzmZaqi8sfiGGafr78.jpg	1	8,143,225
1980	1989	Do the Right Thing	[{'id': 18, 'name': 'Drama'}]	/86iGwYjAcVmrOoLCmU8vsrySoLj.jpg	1	37,295,445
1980	1989	Driving Miss Daisy	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]	/pSybZBTSHOrPhDjFThDE9YEhCgT.jpg	1	145,793,296
1980	1989	Drugstore Cowboy	[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]	/zS5kDGjVGHHryzuG9HjazYLXSTO.jpg	1	4,729,352
1980	1989	Enemies: A Love Story	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]	/g0zh75AWArVtadhaNKZjs231TwF.jpg	1	7,754,571
1980	1989	Family Business	[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]	/9HhRk8eUjxUf0CDHTS9YcUk8TTB.jpg	1	12,195,695
1980	1989	Farewell to the King	[{'id': 10752, 'name': 'War'}, {'id': 12, 'name': 'Adventure'}]	/zirgyBdcw9KanHLqzQIWaE3r7oF.jpg	1	2,420,917
1980	1989	Field of Dreams	[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]	/ps5B8ZNSFvqLczD5e4Yh3whV66B.jpg	1	84,431,625
1980	1989	Fletch Lives	[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]	/A30iCFQVKXvQzGHEE4hyVC0QtrD.jpg	1	35,150,960
1980	1989	For All Mankind	[{'id': 99, 'name': 'Documentary'}]	/7k8ylisWiEGxdRSlAf6v4PWiAjH.jpg	1	770,132
1980	1989	Friday the 13th Part VIII: Jason Takes Manhattan	[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]	/oAZTwZDHu56IUyq5OQM3q1xX9To.jpg	1	14,000,000
1980	1989	Ghostbusters II	[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]	/4nN0EYNbOWHJ9UO39maO5Kvcdfa.jpg	1	215,394,738
1980	1989	Ghosts Can't Do It	[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]	/ko8GoMigPmvnEKJfTzzxHWiw9tA.jpg	1	25,000
1980	1989	Gleaming the Cube	[{'id': 18, 'name': 'Drama'}]	/aXFBVIY2i3HETfBGvRojg3RRt3C.jpg	1	2,777,280
1980	1989	Glory	[{'id': 10752, 'name': 'War'}]	/6pDBbYmR9iqg3IF8lgyY9pWFiqT.jpg	1	26,828,365
1980	1989	God of Gamblers	[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]	/1YW7f8eRtpNJ43iMINvhn78KPg.jpg	1	4,762,337
1980	1989	Halloween 5: The Revenge of Michael Myers	[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]	/gQwN6KXBuO94kaYpeX3uaueszkd.jpg	1	11,642,254
1980	1989	Harlem Nights	[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]	/9nlC5NtmivcSsuiJrbFToWOwL9W.jpg	1	60,864,870
1980	1989	Honey, I Shrunk the Kids	[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]	/f5eFxKYAd7hN1BxYzBg9qL1SDRe.jpg	1	222,724,172
1980	1989	House III: The Horror Show	[{'id': 27, 'name': 'Horror'}]	/oGMkNkqcgFJBH6zCypueVYbgMuh.jpg	1	1,738,897
1980	1989	I, Madman	[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]	/irq30pWpjpETuY77NUtXLnkkemp.jpg	1	151,203
1980	1989	Indiana Jones and the Last Crusade	[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]	/4p1N2Qrt8j0H8xMHMHvtRxv9weZ.jpg	1	474,171,806
1980	1989	Johnny Handsome	[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]	/8NVYY7BH8OhPCRiIREB0SBu9Ly5.jpg	1	7,237,794
1980	1989	K-9	[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]	/4SmGgyoIRzOqLI9M5lof2e00B16.jpg	1	78,247,647
1980	1989	Kickboxer	[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]	/8kNEhA31mXwUOuFuBGaN0T5oQwU.jpg	1	14,697,005
